date,yearboutbegan,domainid,siteid,plotid,subplotid,nestedsubplotid,taxonid
2016-11-10T00:00:00.000Z,2016,D05,UNDE,UNDE_056,23,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,23,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,23,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,23,NA,ACRU
2016-11-10T00:00:00.000Z,2016,D05,UNDE,UNDE_056,23,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2016-11-10T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,1,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,NA,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,1,ACRU
2015-08-20T00:00:00.000Z,2016,D05,UNDE,UNDE_056,41,4,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,41,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,41,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,41,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,41,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,41,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,41,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,41,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,23,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,NA,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,NA,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,NA,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,NA,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,NA,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,NA,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,NA,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,NA,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,21,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACRU
2015-09-02T00:00:00.000Z,2015,D05,UNDE,UNDE_055,23,NA,ACRU
2015-09-02T00:00:00.000Z,2015,D05,UNDE,UNDE_055,23,NA,ACRU
2015-09-02T00:00:00.000Z,2015,D05,UNDE,UNDE_055,39,NA,ACRU
2015-09-02T00:00:00.000Z,2015,D05,UNDE,UNDE_055,39,NA,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_059,23,NA,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_059,23,NA,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_059,23,NA,ACRU
2015-08-26T00:00:00.000Z,2015,D05,UNDE,UNDE_056,23,NA,ACRU
2015-08-26T00:00:00.000Z,2015,D05,UNDE,UNDE_056,23,NA,ACRU
2015-08-26T00:00:00.000Z,2015,D05,UNDE,UNDE_056,23,NA,ACRU
2015-08-26T00:00:00.000Z,2015,D05,UNDE,UNDE_056,23,NA,ACRU
2015-08-26T00:00:00.000Z,2015,D05,UNDE,UNDE_056,23,NA,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_059,39,NA,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_060,23,NA,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_060,23,NA,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_060,21,NA,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_060,23,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,23,NA,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,23,NA,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_044,39,NA,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_045,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_045,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_045,41,NA,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_045,41,4,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,NA,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,23,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,23,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,23,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,23,NA,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,23,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_050,21,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_050,21,NA,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_050,21,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,NA,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_060,21,NA,ACRU
2015-09-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,2,ACRU
2015-09-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,2,ACRU
2015-09-23T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,1,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,41,1,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,41,2,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,41,3,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,41,1,ACRU
2015-09-23T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,1,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,4,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,4,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,2,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,2,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,2,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,2,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,2,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,2,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_038,23,2,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,1,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,1,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,1,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,1,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,1,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,39,3,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,1,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,1,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,41,1,ACRU
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,41,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,3,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,3,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,39,3,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_059,23,2,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_059,23,2,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_059,23,4,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,4,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,4,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_059,23,2,ACRU
2015-08-27T00:00:00.000Z,2015,D05,UNDE,UNDE_059,23,2,ACRU
2015-07-23T00:00:00.000Z,2015,D05,UNDE,UNDE_043,23,4,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,3,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,39,3,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_045,41,4,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_045,41,1,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_045,41,1,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_045,41,1,ACRU
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_045,41,4,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,1,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,1,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,1,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,4,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,4,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,41,4,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,4,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,4,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,4,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,2,ACRU
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,2,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,4,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,21,4,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,23,2,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,23,2,ACRU
2015-07-22T00:00:00.000Z,2015,D05,UNDE,UNDE_065,23,2,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_050,21,4,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_050,21,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,21,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,21,1,ACRU
2015-08-25T00:00:00.000Z,2015,D05,UNDE,UNDE_052,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,NA,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,4,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,2,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,1,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,4,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,4,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,2,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,2,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,2,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,23,2,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,4,ACRU
2015-07-20T00:00:00.000Z,2015,D05,UNDE,UNDE_057,21,4,ACRU
2015-08-24T00:00:00.000Z,2015,D05,UNDE,UNDE_044,39,3,ACSA2
2015-07-01T00:00:00.000Z,2015,D05,UNDE,UNDE_048,39,NA,ACSA3
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,41,NA,ACSA3
2015-07-21T00:00:00.000Z,2015,D05,UNDE,UNDE_037,39,NA,ACSA3
2015-08-20T00:00:00.000Z,2015,D05,UNDE,UNDE_061,23,NA,ACSA3
2015-09-23T00:00:00.000Z,2015,D05,UNDE,UNDE_055,39,1,ACSA3
2015-09-23T00:00:00.000Z,2015,D05,UNDE,UNDE_055,39,1,ACSA3
2015-06-30T00:00:00.000Z,2015,D05,UNDE,UNDE_054,21,NA,ACSA3
2016-11-14T00:00:00.000Z,2016,D05,UNDE,UNDE_078,39,NA,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,21,4,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,21,4,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,21,4,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,21,4,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,39,3,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,39,1,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,39,1,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,39,1,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,39,1,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,39,1,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,39,1,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,39,1,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,39,1,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,21,4,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,21,4,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,21,4,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,21,4,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,21,4,ACSA3
2016-09-29T00:00:00.000Z,2016,D05,UNDE,UNDE_044,21,4,ACSA3
2016-09-13T00:00:00.000Z,2016,D05,UNDE,UNDE_045,41,NA,ACSA3
2016-09-15T00:00:00.000Z,2016,D05,UNDE,UNDE_047,21,1,ACSA3
2016-09-15T00:00:00.000Z,2016,D05,UNDE,UNDE_054,21,NA,ACSA3
2016-09-22T00:00:00.000Z,2016,D05,UNDE,UNDE_050,39,3,ACSA3
2016-09-22T00:00:00.000Z,2016,D05,UNDE,UNDE_050,39,1,ACSA3
2016-09-14T00:00:00.000Z,2016,D05,UNDE,UNDE_052,21,1,ACSA3
2016-09-26T00:00:00.000Z,2016,D05,UNDE,UNDE_055,39,NA,ACSA3
2016-09-26T00:00:00.000Z,2016,D05,UNDE,UNDE_055,39,NA,ACSA3
2016-09-14T00:00:00.000Z,2016,D05,UNDE,UNDE_058,23,NA,ACSA3
2016-09-14T00:00:00.000Z,2016,D05,UNDE,UNDE_058,41,NA,ACSA3
2016-09-14T00:00:00.000Z,2016,D05,UNDE,UNDE_058,41,NA,ACSA3
2016-09-14T00:00:00.000Z,2016,D05,UNDE,UNDE_058,41,NA,ACSA3
2016-09-14T00:00:00.000Z,2016,D05,UNDE,UNDE_058,41,NA,ACSA3
2016-09-14T00:00:00.000Z,2016,D05,UNDE,UNDE_058,23,NA,ACSA3
